CountryCode,SeriesCode,DESCRIPTION
"PHL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"PHL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"PHL","IT.NET.USER.ZS","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC)."
"PHL","MS.MIL.XPND.CD","1960-2002, 2004 & 2014 SIPRI estimates."
"PHL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"PHL","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Including nationals residing abroad."
"PHL","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. "
"PHL","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"PHL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"PHL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"PHL","IT.NET.BBND","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC)."
"PHL","IT.MLT.MAIN.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC)."
"PLW","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","ST.INT.DPRT","Includes overnight visitors (tourists) only."
"PLW","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PLW","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"PLW","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Air arrivals (Palau International Airport)."
"PLW","SP.DYN.LE00.MA.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics"
"PLW","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PLW","SP.DYN.CDRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics"
"PLW","SP.DYN.LE00.IN","Derived using male and female life expectancy"
"PLW","SP.DYN.CBRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics"
"PLW","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","SP.POP.GROW","Data source: United Nations World Population Prospects"
"PLW","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"PLW","SP.DYN.LE00.FE.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics"
"PLW","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30."
"PLW","SP.DYN.TFRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics"
"PLW","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"PNG","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PNG","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. "
"PNG","IT.NET.USER.ZS","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","SM.POP.NETM","Data source: United Nations World Population Prospects"
"PNG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"PNG","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"PNG","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"PNG","IT.CEL.SETS","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2021 are based on reports provided by the country. Short-term debt for 2021 is based on data from the BIS. DSSI eligible and participating in 2020 and 2021."
"PNG","IT.NET.BBND.P2","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"PNG","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","IT.NET.BBND","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"PNG","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"PNG","IT.CEL.SETS.P2","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","IT.MLT.MAIN","Telikom PNG. Papua New Guinea Telecommunication Authority"
"PNG","SP.POP.GROW","Data source: United Nations World Population Prospects"
"PNG","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"PNG","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"PNG","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PNG","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","ST.INT.DPRT","Includes overnight visitors (tourists) only."
"PNG","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"PNG","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"PNG","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PNG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"PNG","IT.MLT.MAIN.P2","Telikom PNG. Papua New Guinea Telecommunication Authority"
"POL","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","IT.CEL.SETS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","IT.MLT.MAIN","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
"POL","IT.CEL.SETS.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","SP.POP.GROW","Data source: Eurostat"
"POL","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"POL","SP.DYN.CBRT.IN","Data source: Eurostat"
"POL","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"POL","SP.DYN.LE00.FE.IN","Data source: Eurostat, Statistics Poland"
"POL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"POL","IT.NET.USER.ZS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. Data until 2012 are based on surveys by the Institute of Tourism. 2013: Activ Group; From 2014 Central Statistical Office."
"POL","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","SM.POP.NETM","Data source: United Nations World Population Prospects"
"POL","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-1999: country data."
"POL","IT.NET.BBND","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","SP.DYN.TFRT.IN","Data source: Eurostat, Statistics Poland"
"POL","IT.MLT.MAIN.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications."
"POL","MS.MIL.XPND.CD","1981-1984 SIPRI estimates."
"POL","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","SP.DYN.LE00.MA.IN","Data source: Eurostat, Statistics Poland"
"POL","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists)."
"POL","SP.DYN.AMRT.FE","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org."
"POL","IS.RRS.GOOD.MT.K6","Source: OECD"
"POL","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","SP.DYN.CDRT.IN","Data source: Eurostat"
"POL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"POL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"POL","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
